SaleID,name,regDate,model,brand,bodyType,fuelType,gearbox,power,kilometer,notRepairedDamage,regionCode,seller,offerType,creatDate,price
334095,奥迪A6L 2021款 45 TFSI quattro 尊享致雅型,2024-06-07,尊享致雅型,奥迪A6L,3,0,1,113,20752,1,3607,个人,0,2024-06-27,71
813448,宝马M2 2018款 M2,2023-10-20,M2,宝马M2,2,1,0,298,288743,0,7876,个人,0,2024-06-27,85
350145,奔驰GLC 2020款 GLC 300 L 4MATIC 动感型,2024-02-07,动感型,奔驰GLC,1,5,0,170,50655,1,5386,个人,0,2024-06-27,8
196180,英菲尼迪QX80 2016款 5.6L 4WD,2024-02-10,4WD,英菲尼迪QX80,7,3,1,95,163358,1,1960,个人,1,2024-06-27,88
473075,发现 2021款 360PS R-Dynamic S,2023-08-16,S,发现,2,0,1,139,201782,1,2599,个人,1,2024-06-27,24
234525,奔驰E级 2016款 E 300 L 时尚型,2023-10-20,时尚型,奔驰E级,0,2,0,295,128417,1,9826,个人,0,2024-06-27,34
313255,奔驰CLS 2012款 CLS 300 CGI,2024-06-12,CGI,奔驰CLS,1,6,1,276,207190,0,8088,个人,0,2024-06-27,28
245511,奔驰GLB 2022款 GLB 200 动感型,2024-01-20,动感型,奔驰GLB,1,2,1,282,194667,1,4274,个人,0,2024-06-27,95
756090,宝马7系 2013款 730Li 豪华型,2023-09-29,豪华型,宝马7系,0,6,0,85,129024,1,7395,个人,1,2024-06-27,60
363861,沃尔沃XC60(进口) 2012款 T5 智雅版,2024-04-09,智雅版,沃尔沃XC60(进口),7,0,0,93,105720,0,7854,个人,0,2024-06-27,50
391001,奔驰E级 2018款 E 200 运动型 4MATIC,2024-06-14,4MATIC,奔驰E级,2,1,0,90,41194,1,4022,个人,0,2024-06-27,61
875263,宝马X5(进口) 2015款 xDrive28i,2023-10-04,xDrive28i,宝马X5(进口),6,6,1,150,296976,0,1138,个人,0,2024-06-27,79
828627,奥迪A6L 2018款 30周年年型 30 FSI 风尚型,2023-10-15,风尚型,奥迪A6L,1,5,1,160,213451,0,7630,个人,0,2024-06-27,90
813742,宝马5系(进口) 2012款 530i 领先型 旅行版,2023-09-26,旅行版,宝马5系(进口),6,3,1,84,84674,1,3087,个人,1,2024-06-27,89
825934,宝马X5(进口) 2020款 xDrive30i M运动套装,2024-06-16,M运动套装,宝马X5(进口),2,2,1,210,155330,0,3474,个人,1,2024-06-27,92
574719,奔驰S级 2018款 S 320 L,2024-01-04,L,奔驰S级,1,0,0,167,264659,0,8995,个人,0,2024-06-27,66
915903,传祺M6 2021款 Pro 270T 自动豪华版,2023-07-15,自动豪华版,传祺M6,6,3,1,87,190993,0,2410,个人,1,2024-06-27,50
639263,宝马5系 2011款 523Li 豪华型,2024-03-11,豪华型,宝马5系,0,1,0,207,153039,0,5536,个人,0,2024-06-27,74
296909,揽胜极光 2021款 极光L 249PS R-Dynamic HSE奢享版,2023-12-26,HSE奢享版,揽胜极光,2,3,1,257,69565,0,8291,个人,0,2024-06-27,41
456105,Panamera 2010款 Panamera 4 3.6L,2023-07-19,3.6L,Panamera,0,5,0,290,222438,0,1314,个人,1,2024-06-27,58
908974,奔驰B级 2020款 B 180,2024-05-23,180,奔驰B级,5,0,1,210,281481,1,8556,个人,1,2024-06-27,5
793167,宝马3系 2010款 325i 时尚型,2024-04-13,时尚型,宝马3系,0,5,1,198,162972,1,6454,个人,0,2024-06-27,81
151837,奥迪A6L 2011款 2.8 FSI 舒适型,2024-02-24,舒适型,奥迪A6L,5,4,0,175,243635,1,7437,个人,0,2024-06-27,82
677519,凯迪拉克XTS 2018款 28T 技术型,2023-10-17,技术型,凯迪拉克XTS,2,0,0,78,224869,0,2447,个人,0,2024-06-27,62
444303,别克GL8 2013款 2.4L CT豪华商务舒适版,2024-05-20,CT豪华商务舒适版,别克GL8,0,6,1,212,89393,1,8907,个人,0,2024-06-27,64
514446,探界者 2018款 550T 自动四驱拓界版,2024-02-15,自动四驱拓界版,探界者,7,2,1,216,132350,0,6677,个人,0,2024-06-27,26
680893,蒙迪欧 2013款 2.0L GTDi240豪华运动型,2023-09-23,GTDi240豪华运动型,蒙迪欧,1,6,1,143,41934,0,5683,个人,0,2024-06-27,40
650910,奔驰GLC 2018款 GLC 260 4MATIC 动感型,2023-10-30,动感型,奔驰GLC,4,6,1,233,183552,0,2599,个人,1,2024-06-27,83
495376,凯迪拉克XT5 2018款 28T 四驱豪华型,2024-01-02,四驱豪华型,凯迪拉克XT5,1,5,0,105,147635,0,6247,个人,1,2024-06-27,48
675552,别克GL8 2011款 3.0L XT豪华商务旗舰版,2023-09-16,XT豪华商务旗舰版,别克GL8,3,3,1,109,259151,1,7404,个人,1,2024-06-27,82
844894,奔驰M级 2012款 ML 300,2024-04-19,300,奔驰M级,2,0,0,100,1685,0,7897,个人,0,2024-06-27,32
810386,宝马M4 2014款 M4敞篷轿跑车,2024-06-22,M4敞篷轿跑车,宝马M4,2,2,1,116,107286,0,5793,个人,0,2024-06-27,23
933015,雷克萨斯IS 2009款 300 炫动版,2024-06-22,炫动版,雷克萨斯IS,4,4,1,196,8812,1,7036,个人,1,2024-06-27,13
386850,捷豹XEL 2020款 2.0T 200PS R-DYNAMIC 青春运动版,2023-11-29,青春运动版,捷豹XEL,6,5,0,242,262316,1,2406,个人,0,2024-06-27,36
719118,奥迪A4L 2019款 40 TFSI 时尚型 国VI,2023-09-25,国VI,奥迪A4L,2,1,1,105,271619,0,2216,个人,0,2024-06-27,59
859352,凯迪拉克XT5 2018款 28T 四驱豪华型,2023-10-22,四驱豪华型,凯迪拉克XT5,6,6,0,95,274340,1,5747,个人,1,2024-06-27,14
601581,MINI 2015款 2.0T COOPER S 五门版,2023-09-10,五门版,MINI,5,1,0,72,221371,0,5795,个人,1,2024-06-27,10
648252,本田CR-V 2012款 2.0L 四驱经典版,2024-04-06,四驱经典版,本田CR-V,4,3,0,174,115775,1,2814,个人,0,2024-06-27,46
242075,凯迪拉克XTS 2018款 28T 技术型,2023-12-21,技术型,凯迪拉克XTS,7,1,0,243,260868,0,6867,个人,1,2024-06-27,2
623510,奔驰R级 2017款 R 320 4MATIC 商务型臻藏版,2023-12-04,商务型臻藏版,奔驰R级,7,1,0,260,178116,0,6955,个人,0,2024-06-27,30
336881,Cayman 2015款 Cayman Style Edition 2.7L,2023-10-21,2.7L,Cayman,1,6,1,186,4184,0,4897,个人,0,2024-06-27,74
516311,奔驰C级(进口) 2019款 C 260 4MATIC 轿跑车,2024-03-26,轿跑车,奔驰C级(进口),3,2,1,201,17017,0,9639,个人,1,2024-06-27,30
599091,奔驰GL级 2015款 GL 400 4MATIC动感型,2023-10-25,4MATIC动感型,奔驰GL级,7,2,0,171,6482,0,6991,个人,0,2024-06-27,34
498023,宝马5系 2018款 528Li 上市特别版,2023-12-18,上市特别版,宝马5系,6,5,1,225,131087,0,5504,个人,1,2024-06-27,6
705546,朗逸 2019款 280TSI DSG舒适版 国VI,2024-06-18,国VI,朗逸,2,5,1,192,24084,0,1281,个人,0,2024-06-27,95
654823,捷达 2015款 1.6L 手动时尚型,2024-05-01,手动时尚型,捷达,1,1,1,188,23591,0,4024,个人,1,2024-06-27,69
156449,宝马3系 2021款 325Li M运动套装,2023-07-31,M运动套装,宝马3系,5,4,1,91,295921,0,2535,个人,1,2024-06-27,39
558221,奔驰V级 2017款 V 260 领航版,2023-12-23,领航版,奔驰V级,1,6,0,278,210851,0,6944,个人,1,2024-06-27,6
969861,奔驰C级 2018款 C 200 L 运动版,2024-06-08,运动版,奔驰C级,0,0,0,277,150658,0,1625,个人,1,2024-06-27,9
981591,MINI CLUBMAN 2016款 改款 1.5T COOPER,2023-12-04,COOPER,MINI,7,5,1,111,245619,0,3863,个人,1,2024-06-27,57
423897,天籁 2020款 2.0L XL 舒适版,2024-01-14,舒适版,天籁,0,5,1,283,14159,1,8853,个人,1,2024-06-27,94
483155,奔驰GLB 2022款 GLB 200 时尚型,2024-06-04,时尚型,奔驰GLB,0,0,1,253,293847,1,3684,个人,1,2024-06-27,4
865295,揽胜 2014款 3.0 V6 SC Vogue SE 创世加长版,2023-07-18,创世加长版,揽胜,0,5,0,98,158627,1,9998,个人,0,2024-06-27,73
394444,奔驰GLC 2016款 GLC 260 4MATIC 豪华型,2024-05-19,豪华型,奔驰GLC,7,6,1,202,68530,1,7935,个人,1,2024-06-27,36
554872,奥迪A6L 2017款 30 FSI 舒适型,2024-06-10,舒适型,奥迪A6L,0,2,0,247,203182,1,7168,个人,0,2024-06-27,60
753419,奔驰GLC 2018款 改款 GLC 260 4MATIC 豪华型,2024-06-13,豪华型,奔驰GLC,6,2,1,154,230620,1,3541,个人,0,2024-06-27,32
890499,揽胜运动版 2018款 3.0 V6 HSE DYNAMIC,2023-12-13,DYNAMIC,揽胜运动版,3,3,1,215,151480,0,6872,个人,1,2024-06-27,92
481504,奔驰C级 2017款 改款 C 180 L 时尚型运动版,2023-10-22,时尚型运动版,奔驰C级,4,2,0,103,59724,1,4087,个人,0,2024-06-27,69
993672,奔驰GLB 2022款 GLB 200 时尚型,2023-09-12,时尚型,奔驰GLB,7,2,0,244,35945,0,1971,个人,1,2024-06-27,15
925247,沃尔沃XC90 2022款 B6 智逸豪华版 7座,2024-02-28,7座,沃尔沃XC90,4,6,0,273,78785,1,1271,个人,1,2024-06-27,13
747355,奥迪A6L 2021款 45 TFSI quattro 尊享致雅型,2023-12-30,尊享致雅型,奥迪A6L,7,3,0,95,257780,1,4749,个人,1,2024-06-27,63
853677,宝马M2 2018款 M2,2024-01-16,M2,宝马M2,0,2,0,112,140598,1,6612,个人,0,2024-06-27,6
868575,奔驰GLC 2020款 GLC 300 L 4MATIC 动感型,2023-08-19,动感型,奔驰GLC,5,0,1,245,226674,0,9783,个人,0,2024-06-27,14
423945,英菲尼迪QX80 2016款 5.6L 4WD,2024-02-10,4WD,英菲尼迪QX80,1,2,1,266,221785,1,8282,个人,1,2024-06-27,50
679991,发现 2021款 360PS R-Dynamic S,2023-11-05,S,发现,7,6,0,242,146897,1,7055,个人,0,2024-06-27,68
192602,奔驰E级 2016款 E 300 L 时尚型,2023-10-21,时尚型,奔驰E级,3,1,1,50,229006,1,8952,个人,1,2024-06-27,30
652835,奔驰CLS 2012款 CLS 300 CGI,2023-09-26,CGI,奔驰CLS,6,3,0,288,62392,0,6287,个人,0,2024-06-27,10
310359,奔驰GLB 2022款 GLB 200 动感型,2023-07-02,动感型,奔驰GLB,1,5,1,133,182184,0,5145,个人,1,2024-06-27,44
338531,宝马7系 2013款 730Li 豪华型,2024-03-06,豪华型,宝马7系,6,6,0,274,221560,1,2610,个人,0,2024-06-27,38
617448,沃尔沃XC60(进口) 2012款 T5 智雅版,2023-08-17,智雅版,沃尔沃XC60(进口),4,3,1,156,201131,1,6895,个人,0,2024-06-27,82
358901,奔驰E级 2018款 E 200 运动型 4MATIC,2023-09-03,4MATIC,奔驰E级,4,0,1,132,111857,0,7825,个人,1,2024-06-27,19
792652,宝马X5(进口) 2015款 xDrive28i,2024-04-03,xDrive28i,宝马X5(进口),0,6,1,242,188182,0,6819,个人,1,2024-06-27,59
836869,奥迪A6L 2018款 30周年年型 30 FSI 风尚型,2023-07-06,风尚型,奥迪A6L,4,1,0,284,45345,1,5590,个人,0,2024-06-27,50
963589,宝马5系(进口) 2012款 530i 领先型 旅行版,2023-08-17,旅行版,宝马5系(进口),4,2,1,256,154212,0,7952,个人,1,2024-06-27,91
860108,宝马X5(进口) 2020款 xDrive30i M运动套装,2023-10-05,M运动套装,宝马X5(进口),3,6,1,98,83881,0,7308,个人,0,2024-06-27,60
318776,奔驰S级 2018款 S 320 L,2023-09-20,L,奔驰S级,6,1,1,109,244986,1,2107,个人,1,2024-06-27,50
456731,传祺M6 2021款 Pro 270T 自动豪华版,2024-03-14,自动豪华版,传祺M6,7,6,0,129,85462,1,2855,个人,0,2024-06-27,87
465745,宝马5系 2011款 523Li 豪华型,2024-02-20,豪华型,宝马5系,7,4,0,256,294798,1,1052,个人,1,2024-06-27,44
163143,揽胜极光 2021款 极光L 249PS R-Dynamic HSE奢享版,2024-05-10,HSE奢享版,揽胜极光,7,2,1,150,205008,0,4171,个人,1,2024-06-27,91
520070,Panamera 2010款 Panamera 4 3.6L,2023-08-22,3.6L,Panamera,0,3,1,238,98409,1,3801,个人,0,2024-06-27,64
425354,奔驰B级 2020款 B 180,2024-01-01,180,奔驰B级,0,3,0,229,102148,0,4875,个人,1,2024-06-27,11
308744,宝马3系 2010款 325i 时尚型,2024-02-04,时尚型,宝马3系,6,0,1,289,121774,1,6371,个人,1,2024-06-27,1
878204,奥迪A6L 2011款 2.8 FSI 舒适型,2023-12-21,舒适型,奥迪A6L,0,0,1,76,186393,0,1719,个人,0,2024-06-27,15
945590,凯迪拉克XTS 2018款 28T 技术型,2023-10-12,技术型,凯迪拉克XTS,0,3,0,279,45333,1,3173,个人,1,2024-06-27,96
885417,别克GL8 2013款 2.4L CT豪华商务舒适版,2023-12-02,CT豪华商务舒适版,别克GL8,5,5,0,59,244831,1,3742,个人,0,2024-06-27,99
463345,探界者 2018款 550T 自动四驱拓界版,2024-03-08,自动四驱拓界版,探界者,7,5,1,292,103098,0,1089,个人,0,2024-06-27,16
135520,蒙迪欧 2013款 2.0L GTDi240豪华运动型,2023-12-24,GTDi240豪华运动型,蒙迪欧,3,0,1,232,4908,0,7602,个人,0,2024-06-27,50
763895,奔驰GLC 2018款 GLC 260 4MATIC 动感型,2023-12-28,动感型,奔驰GLC,6,3,1,190,52369,0,6149,个人,0,2024-06-27,30
983786,凯迪拉克XT5 2018款 28T 四驱豪华型,2023-06-30,四驱豪华型,凯迪拉克XT5,4,1,1,280,241035,0,9700,个人,0,2024-06-27,35
940353,别克GL8 2011款 3.0L XT豪华商务旗舰版,2024-02-17,XT豪华商务旗舰版,别克GL8,3,6,0,86,140664,1,5341,个人,1,2024-06-27,87
559436,奔驰M级 2012款 ML 300,2023-07-13,300,奔驰M级,3,2,1,154,2108,0,1424,个人,0,2024-06-27,5
886789,宝马M4 2014款 M4敞篷轿跑车,2024-06-17,M4敞篷轿跑车,宝马M4,3,5,0,54,209923,0,5469,个人,1,2024-06-27,57
730937,雷克萨斯IS 2009款 300 炫动版,2023-09-27,炫动版,雷克萨斯IS,3,5,0,54,61220,1,8132,个人,0,2024-06-27,81
635420,捷豹XEL 2020款 2.0T 200PS R-DYNAMIC 青春运动版,2023-08-24,青春运动版,捷豹XEL,7,1,1,266,205775,0,5982,个人,0,2024-06-27,20
598139,奥迪A4L 2019款 40 TFSI 时尚型 国VI,2023-07-27,国VI,奥迪A4L,3,0,0,270,224747,1,6491,个人,0,2024-06-27,94
461266,凯迪拉克XT5 2018款 28T 四驱豪华型,2024-03-05,四驱豪华型,凯迪拉克XT5,4,0,1,227,256826,0,6079,个人,0,2024-06-27,51
814952,MINI 2015款 2.0T COOPER S 五门版,2024-06-11,五门版,MINI,5,1,0,103,263694,0,9247,个人,0,2024-06-27,25
803457,本田CR-V 2012款 2.0L 四驱经典版,2023-07-31,四驱经典版,本田CR-V,3,1,0,204,259019,0,1606,个人,0,2024-06-27,13
738748,凯迪拉克XTS 2018款 28T 技术型,2024-05-26,技术型,凯迪拉克XTS,4,1,0,278,113837,0,6313,个人,1,2024-06-27,52
719561,奔驰R级 2017款 R 320 4MATIC 商务型臻藏版,2024-02-16,商务型臻藏版,奔驰R级,4,0,0,257,282645,1,2941,个人,0,2024-06-27,32
516135,Cayman 2015款 Cayman Style Edition 2.7L,2023-08-08,2.7L,Cayman,0,1,1,184,298485,0,7259,个人,1,2024-06-27,43
837370,奔驰C级(进口) 2019款 C 260 4MATIC 轿跑车,2023-08-06,轿跑车,奔驰C级(进口),7,6,0,181,169309,1,9392,个人,0,2024-06-27,75
425750,奔驰GL级 2015款 GL 400 4MATIC动感型,2023-11-20,4MATIC动感型,奔驰GL级,6,6,1,281,129586,0,9867,个人,0,2024-06-27,16
437602,宝马5系 2018款 528Li 上市特别版,2024-04-24,上市特别版,宝马5系,5,4,0,139,56386,0,2279,个人,0,2024-06-27,58
292782,朗逸 2019款 280TSI DSG舒适版 国VI,2024-04-11,国VI,朗逸,5,1,0,103,234771,1,4662,个人,1,2024-06-27,34
996894,捷达 2015款 1.6L 手动时尚型,2024-03-20,手动时尚型,捷达,1,5,1,275,223104,1,7449,个人,0,2024-06-27,63
694143,宝马3系 2021款 325Li M运动套装,2023-12-22,M运动套装,宝马3系,6,1,0,263,290397,0,1647,个人,1,2024-06-27,48
244982,奔驰V级 2017款 V 260 领航版,2024-04-05,领航版,奔驰V级,7,6,1,131,26360,1,4446,个人,0,2024-06-27,88
324587,奔驰C级 2018款 C 200 L 运动版,2023-07-14,运动版,奔驰C级,0,0,1,73,206134,1,2922,个人,1,2024-06-27,39
249943,MINI CLUBMAN 2016款 改款 1.5T COOPER,2024-02-08,COOPER,MINI,6,1,1,135,276171,0,9818,个人,0,2024-06-27,26
700932,天籁 2020款 2.0L XL 舒适版,2024-03-24,舒适版,天籁,6,2,1,84,206773,1,4232,个人,0,2024-06-27,85
673121,奔驰GLB 2022款 GLB 200 时尚型,2023-07-05,时尚型,奔驰GLB,0,2,0,240,112214,1,3479,个人,0,2024-06-27,3
707759,揽胜 2014款 3.0 V6 SC Vogue SE 创世加长版,2024-01-03,创世加长版,揽胜,0,4,1,232,276465,1,5544,个人,0,2024-06-27,64
622667,奔驰GLC 2016款 GLC 260 4MATIC 豪华型,2024-06-16,豪华型,奔驰GLC,3,1,0,193,236872,0,7864,个人,0,2024-06-27,63
723264,奥迪A6L 2017款 30 FSI 舒适型,2023-11-18,舒适型,奥迪A6L,4,2,0,223,269726,1,3052,个人,1,2024-06-27,97
547892,奔驰GLC 2018款 改款 GLC 260 4MATIC 豪华型,2024-02-19,豪华型,奔驰GLC,5,1,0,205,165523,0,6803,个人,0,2024-06-27,57
908033,揽胜运动版 2018款 3.0 V6 HSE DYNAMIC,2023-08-08,DYNAMIC,揽胜运动版,3,5,0,164,243020,1,6293,个人,1,2024-06-27,13
601263,奔驰C级 2017款 改款 C 180 L 时尚型运动版,2023-10-19,时尚型运动版,奔驰C级,6,3,1,190,108096,1,2539,个人,0,2024-06-27,1
634218,奔驰GLB 2022款 GLB 200 时尚型,2024-06-11,时尚型,奔驰GLB,1,2,0,146,201444,1,3191,个人,1,2024-06-27,85
358502,沃尔沃XC90 2022款 B6 智逸豪华版 7座,2023-07-17,7座,沃尔沃XC90,5,5,0,140,178447,0,7602,个人,1,2024-06-27,59
981870,奥迪A6L 2021款 45 TFSI quattro 尊享致雅型,2023-08-11,尊享致雅型,奥迪A6L,0,5,1,85,46158,1,7985,个人,0,2024-06-27,65
710686,宝马M2 2018款 M2,2023-09-07,M2,宝马M2,3,1,1,145,169045,1,3574,个人,1,2024-06-27,78
392149,奔驰GLC 2020款 GLC 300 L 4MATIC 动感型,2024-04-03,动感型,奔驰GLC,1,0,0,218,11448,0,3930,个人,0,2024-06-27,55
316789,英菲尼迪QX80 2016款 5.6L 4WD,2024-05-05,4WD,英菲尼迪QX80,2,0,1,226,67063,1,7698,个人,1,2024-06-27,64
239365,发现 2021款 360PS R-Dynamic S,2023-07-05,S,发现,7,2,1,257,21064,1,6513,个人,1,2024-06-27,9
804171,奔驰E级 2016款 E 300 L 时尚型,2024-01-27,时尚型,奔驰E级,2,5,1,244,159112,1,9085,个人,1,2024-06-27,72
795924,奔驰CLS 2012款 CLS 300 CGI,2023-10-18,CGI,奔驰CLS,7,2,0,190,148971,1,4709,个人,1,2024-06-27,84
776085,奔驰GLB 2022款 GLB 200 动感型,2024-03-01,动感型,奔驰GLB,3,4,1,82,243279,1,2610,个人,0,2024-06-27,24
553215,宝马7系 2013款 730Li 豪华型,2023-10-04,豪华型,宝马7系,3,1,0,154,9590,1,3562,个人,0,2024-06-27,51
109241,沃尔沃XC60(进口) 2012款 T5 智雅版,2024-01-30,智雅版,沃尔沃XC60(进口),6,4,1,149,177506,0,4065,个人,1,2024-06-27,69
348702,奔驰E级 2018款 E 200 运动型 4MATIC,2023-10-25,4MATIC,奔驰E级,7,5,0,184,187316,1,1427,个人,0,2024-06-27,46
552766,宝马X5(进口) 2015款 xDrive28i,2023-10-26,xDrive28i,宝马X5(进口),7,2,1,252,240569,1,3898,个人,0,2024-06-27,65
112059,奥迪A6L 2018款 30周年年型 30 FSI 风尚型,2023-09-05,风尚型,奥迪A6L,7,5,0,204,29448,1,3071,个人,1,2024-06-27,29
186380,宝马5系(进口) 2012款 530i 领先型 旅行版,2023-09-13,旅行版,宝马5系(进口),3,1,0,120,4581,1,2250,个人,1,2024-06-27,82
231170,宝马X5(进口) 2020款 xDrive30i M运动套装,2024-01-16,M运动套装,宝马X5(进口),6,2,0,175,24068,1,6368,个人,1,2024-06-27,23
197593,奔驰S级 2018款 S 320 L,2024-01-04,L,奔驰S级,0,5,1,219,19163,1,7098,个人,0,2024-06-27,80
521058,传祺M6 2021款 Pro 270T 自动豪华版,2023-09-03,自动豪华版,传祺M6,0,1,0,249,185661,1,4330,个人,1,2024-06-27,69
520650,宝马5系 2011款 523Li 豪华型,2024-02-14,豪华型,宝马5系,1,0,1,226,268020,1,3500,个人,1,2024-06-27,13
582869,揽胜极光 2021款 极光L 249PS R-Dynamic HSE奢享版,2023-11-27,HSE奢享版,揽胜极光,4,0,1,60,110791,1,5339,个人,1,2024-06-27,38
325351,Panamera 2010款 Panamera 4 3.6L,2023-07-13,3.6L,Panamera,0,5,1,80,181352,1,2727,个人,0,2024-06-27,72
327570,奔驰B级 2020款 B 180,2023-10-16,180,奔驰B级,3,6,0,168,255947,0,2865,个人,1,2024-06-27,60
148265,宝马3系 2010款 325i 时尚型,2023-08-26,时尚型,宝马3系,6,6,0,248,95199,1,6403,个人,0,2024-06-27,61
883685,奥迪A6L 2011款 2.8 FSI 舒适型,2024-06-08,舒适型,奥迪A6L,1,2,0,202,192363,1,8307,个人,0,2024-06-27,60
441919,凯迪拉克XTS 2018款 28T 技术型,2023-07-30,技术型,凯迪拉克XTS,1,0,1,55,15890,0,5451,个人,0,2024-06-27,18
592561,别克GL8 2013款 2.4L CT豪华商务舒适版,2023-11-27,CT豪华商务舒适版,别克GL8,3,3,0,163,211582,1,5098,个人,1,2024-06-27,88
625240,探界者 2018款 550T 自动四驱拓界版,2023-08-25,自动四驱拓界版,探界者,5,1,1,174,140106,0,8907,个人,0,2024-06-27,70
824536,蒙迪欧 2013款 2.0L GTDi240豪华运动型,2024-04-27,GTDi240豪华运动型,蒙迪欧,7,6,1,215,59549,1,8547,个人,1,2024-06-27,65
703323,奔驰GLC 2018款 GLC 260 4MATIC 动感型,2023-08-08,动感型,奔驰GLC,5,6,0,171,172769,1,7564,个人,1,2024-06-27,99
702034,凯迪拉克XT5 2018款 28T 四驱豪华型,2024-03-17,四驱豪华型,凯迪拉克XT5,0,6,1,259,65790,1,2139,个人,0,2024-06-27,40
734378,别克GL8 2011款 3.0L XT豪华商务旗舰版,2024-06-03,XT豪华商务旗舰版,别克GL8,5,3,1,70,259815,1,9856,个人,1,2024-06-27,94
488303,奔驰M级 2012款 ML 300,2023-07-04,300,奔驰M级,6,1,0,259,218220,0,5670,个人,0,2024-06-27,34
807100,宝马M4 2014款 M4敞篷轿跑车,2024-05-20,M4敞篷轿跑车,宝马M4,5,0,1,171,13505,0,1318,个人,1,2024-06-27,34
749074,雷克萨斯IS 2009款 300 炫动版,2023-12-01,炫动版,雷克萨斯IS,2,0,1,220,246848,0,4780,个人,1,2024-06-27,76
519309,捷豹XEL 2020款 2.0T 200PS R-DYNAMIC 青春运动版,2023-08-17,青春运动版,捷豹XEL,0,1,1,227,201565,1,3792,个人,1,2024-06-27,76
647289,奥迪A4L 2019款 40 TFSI 时尚型 国VI,2023-11-10,国VI,奥迪A4L,1,3,1,146,17350,0,9174,个人,1,2024-06-27,73
714454,凯迪拉克XT5 2018款 28T 四驱豪华型,2023-09-15,四驱豪华型,凯迪拉克XT5,2,6,0,188,256020,0,6407,个人,0,2024-06-27,18
114578,MINI 2015款 2.0T COOPER S 五门版,2024-01-27,五门版,MINI,3,0,1,234,8623,0,1246,个人,1,2024-06-27,1
285683,本田CR-V 2012款 2.0L 四驱经典版,2023-10-06,四驱经典版,本田CR-V,3,1,0,86,127421,0,5176,个人,0,2024-06-27,44
470426,凯迪拉克XTS 2018款 28T 技术型,2023-07-31,技术型,凯迪拉克XTS,1,5,0,212,268797,0,8619,个人,0,2024-06-27,88
557806,奔驰R级 2017款 R 320 4MATIC 商务型臻藏版,2023-11-09,商务型臻藏版,奔驰R级,3,4,1,67,217409,0,5541,个人,1,2024-06-27,78
298587,Cayman 2015款 Cayman Style Edition 2.7L,2024-06-21,2.7L,Cayman,4,6,1,290,147936,1,7482,个人,0,2024-06-27,91
508430,奔驰C级(进口) 2019款 C 260 4MATIC 轿跑车,2024-06-07,轿跑车,奔驰C级(进口),5,2,1,204,177652,1,3858,个人,0,2024-06-27,45
788857,奔驰GL级 2015款 GL 400 4MATIC动感型,2024-04-26,4MATIC动感型,奔驰GL级,1,1,0,261,206557,1,3506,个人,1,2024-06-27,56
815198,宝马5系 2018款 528Li 上市特别版,2023-12-21,上市特别版,宝马5系,4,1,1,269,66926,1,8503,个人,0,2024-06-27,22
153994,朗逸 2019款 280TSI DSG舒适版 国VI,2024-01-04,国VI,朗逸,2,1,1,207,278120,0,3956,个人,1,2024-06-27,48
465141,捷达 2015款 1.6L 手动时尚型,2024-04-27,手动时尚型,捷达,1,4,1,174,57079,1,9703,个人,1,2024-06-27,37
140146,宝马3系 2021款 325Li M运动套装,2023-10-14,M运动套装,宝马3系,5,4,0,153,125842,0,3407,个人,1,2024-06-27,3
848959,奔驰V级 2017款 V 260 领航版,2024-06-13,领航版,奔驰V级,1,6,1,290,84020,1,9486,个人,0,2024-06-27,54
783805,奔驰C级 2018款 C 200 L 运动版,2023-08-08,运动版,奔驰C级,6,4,1,289,162752,0,5250,个人,1,2024-06-27,16
408157,MINI CLUBMAN 2016款 改款 1.5T COOPER,2024-06-16,COOPER,MINI,5,5,1,209,106443,1,4080,个人,0,2024-06-27,86
829609,天籁 2020款 2.0L XL 舒适版,2024-04-02,舒适版,天籁,7,2,1,82,244310,0,7677,个人,0,2024-06-27,88
465846,奔驰GLB 2022款 GLB 200 时尚型,2023-12-27,时尚型,奔驰GLB,5,3,0,76,197220,0,7988,个人,1,2024-06-27,13
554140,揽胜 2014款 3.0 V6 SC Vogue SE 创世加长版,2024-03-23,创世加长版,揽胜,4,5,1,160,662,1,5277,个人,0,2024-06-27,36
743527,奔驰GLC 2016款 GLC 260 4MATIC 豪华型,2023-07-30,豪华型,奔驰GLC,2,6,1,258,257470,0,8788,个人,1,2024-06-27,75
901752,奥迪A6L 2017款 30 FSI 舒适型,2023-08-23,舒适型,奥迪A6L,2,6,0,113,267623,1,8857,个人,1,2024-06-27,54
856493,奔驰GLC 2018款 改款 GLC 260 4MATIC 豪华型,2024-04-22,豪华型,奔驰GLC,3,1,1,244,259744,1,2851,个人,1,2024-06-27,83
421007,揽胜运动版 2018款 3.0 V6 HSE DYNAMIC,2023-11-15,DYNAMIC,揽胜运动版,7,4,1,202,257136,1,6356,个人,0,2024-06-27,83
264640,奔驰C级 2017款 改款 C 180 L 时尚型运动版,2024-02-15,时尚型运动版,奔驰C级,4,5,1,170,237648,1,5240,个人,1,2024-06-27,55
404000,奔驰GLB 2022款 GLB 200 时尚型,2023-08-21,时尚型,奔驰GLB,4,0,0,265,248919,1,2499,个人,1,2024-06-27,16
210979,沃尔沃XC90 2022款 B6 智逸豪华版 7座,2023-10-17,7座,沃尔沃XC90,7,5,0,210,150109,1,8209,个人,1,2024-06-27,72
